sort_order,repo_uri,resource_uri,parent_uri,archival_object_uri,resource_title,archival_object_title,archival_object_level,extent_number,extent_type,extent_portion
00000.01320,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020796,Othniel Charles Marsh papers,"Springer, William McKendree (1836-1903)",file,,,
00000.01321,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020797,Othniel Charles Marsh papers,"Stack, Rohert H.",file,,,
00000.01322,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020798,Othniel Charles Marsh papers,"Stager, Anson",file,,,
00000.01323,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020799,Othniel Charles Marsh papers,"Stanford, Amasa Leland (1824-1893)",file,,,
00000.01324,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020800,Othniel Charles Marsh papers,"Stanley, Arthur Penrvhn (1851-1881)",file,,,
00000.01325,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020801,Othniel Charles Marsh papers,"Stanton, Thaddeus H. (?-1900)",file,,,
00000.01326,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020802,Othniel Charles Marsh papers,"Stanton, Timothy William (1860 - ?)",file,,,
00000.01327,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020803,Othniel Charles Marsh papers,"Stanton, George D.",file,,,
00000.01328,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020804,Othniel Charles Marsh papers,"Stayned, Arthur",file,,,
00000.01329,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020805,Othniel Charles Marsh papers,"Stearns, Joseph B.",file,,,
00000.01330,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020806,Othniel Charles Marsh papers,"Stearns, Robert Edwards Carter (1827-1909)",file,,,
00000.01331,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020807,Othniel Charles Marsh papers,"Stejneger, Leonhard Hess (1851-1943)",file,,,
00000.01332,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020808,Othniel Charles Marsh papers,"Sternberg, Charles H. (1850-1943)",file,,,
00000.01333,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020809,Othniel Charles Marsh papers,"Sternberg, Charles H. (1850-1943)",file,,,
00000.01334,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020810,Othniel Charles Marsh papers,"Sternberg, Charles H. (1850-1943)",file,,,
00000.01335,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020811,Othniel Charles Marsh papers,"Sternberg, Charles H. (1850-1943)",file,,,
00000.01336,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020812,Othniel Charles Marsh papers,"Stevens, B.F.",file,,,
00000.01337,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020813,Othniel Charles Marsh papers,"Stevens, James",file,,,
00000.01338,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020814,Othniel Charles Marsh papers,"Stevens, Richard F.",file,,,
00000.01339,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020815,Othniel Charles Marsh papers,"Stevens, Walter Le Cone (1847- ?)",file,,,
00000.01340,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020816,Othniel Charles Marsh papers,Stevens Brothers,file,,,
00000.01341,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020817,Othniel Charles Marsh papers,"Stevenson, James (1840-1888)",file,,,
00000.01342,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020818,Othniel Charles Marsh papers,"Stevenson, John James (1841-1924)",file,,,
00000.01343,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020819,Othniel Charles Marsh papers,"Stewart, Alexander Turney (1803-1876)",file,,,
00000.01344,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020820,Othniel Charles Marsh papers,"Stewart, William Morris (1827-1909)",file,,,
00000.01345,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020821,Othniel Charles Marsh papers,"Stiles, Charles Wardell (1867-1941)",file,,,
00000.01346,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020822,Othniel Charles Marsh papers,"Stilwell, L.W.",file,,,
00000.01347,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020823,Othniel Charles Marsh papers,"Stilwell, L.W.",file,,,
00000.01348,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020824,Othniel Charles Marsh papers,"Stilwell, L.W.",file,,,
00000.01349,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020825,Othniel Charles Marsh papers,"Stilwell, L.W.",file,,,
00000.01350,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020826,Othniel Charles Marsh papers,"Stilwell, L.W.",file,,,
00000.01351,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020827,Othniel Charles Marsh papers,"Stimpson, H.H.",file,,,
00000.01352,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020828,Othniel Charles Marsh papers,"Stimpson, William (1832-1872)",file,,,
00000.01353,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020829,Othniel Charles Marsh papers,"Stirling, E.C.",file,,,
00000.01354,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020830,Othniel Charles Marsh papers,"Stoddard, P.F.",file,,,
00000.01355,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020831,Othniel Charles Marsh papers,"Stokes, George Gabriel (1819-1903)",file,,,
00000.01356,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020832,Othniel Charles Marsh papers,"Stoughton, T.M.",file,,,
00000.01357,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020833,Othniel Charles Marsh papers,"Stoughton, T.M.",file,,,
00000.01358,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020834,Othniel Charles Marsh papers,"Stoughton, T.M.",file,,,
00000.01359,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020835,Othniel Charles Marsh papers,"Stoughton, T.M.",file,,,
00000.01360,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020836,Othniel Charles Marsh papers,"Stoughton, T.M.",file,,,
00000.01361,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020837,Othniel Charles Marsh papers,"Stover, F.H.",file,,,
00000.01362,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020838,Othniel Charles Marsh papers,"Stowe, Lewis B.",file,,,
00000.01363,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020839,Othniel Charles Marsh papers,"Stratton, E.L.",file,,,
00000.01364,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020840,Othniel Charles Marsh papers,"Strong, S.S.",file,,,
00000.01365,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020841,Othniel Charles Marsh papers,"Strong, S.S.",file,,,
00000.01366,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020842,Othniel Charles Marsh papers,"Strong, S.S.",file,,,
00000.01367,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020843,Othniel Charles Marsh papers,"Strong, S.S.",file,,,
00000.01368,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020844,Othniel Charles Marsh papers,"Strong, S.S.",file,,,
00000.01369,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020845,Othniel Charles Marsh papers,"Strong, S.S.",file,,,
00000.01370,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020846,Othniel Charles Marsh papers,"Struthers, John (1823-1899)",file,,,
00000.01371,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020847,Othniel Charles Marsh papers,"Struve, C.",file,,,
00000.01372,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020848,Othniel Charles Marsh papers,"Sturdy, E.W.",file,,,
00000.01373,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020849,Othniel Charles Marsh papers,"Sturgis, Russell (1836-1909)",file,,,
00000.01374,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020850,Othniel Charles Marsh papers,"Styles, Fanny",file,,,
00000.01375,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020851,Othniel Charles Marsh papers,"Suess, Edward (1831-1914)",file,,,
00000.01376,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020852,Othniel Charles Marsh papers,"Sutter, John Augustus (1826-1897)",file,,,
00000.01377,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020853,Othniel Charles Marsh papers,"Swallow, Georse Clinton (1817-1900)",file,,,
00000.01378,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020854,Othniel Charles Marsh papers,"Taintor, Charles Micaiell (1817-?)",file,,,
00000.01379,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020855,Othniel Charles Marsh papers,"Tarr, H.G.H.",file,,,
00000.01380,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020856,Othniel Charles Marsh papers,"Tarrant, J.F.",file,,,
00000.01381,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020857,Othniel Charles Marsh papers,"Taylor, Cadet",file,,,
00000.01382,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020858,Othniel Charles Marsh papers,"Taylor, Charles W.",file,,,
00000.01383,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020859,Othniel Charles Marsh papers,"Taylor, G.L.",file,,,
00000.01384,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020860,Othniel Charles Marsh papers,"Taylor, G.W.",file,,,
00000.01385,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020861,Othniel Charles Marsh papers,"Taylor, James H.",file,,,
00000.01386,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020862,Othniel Charles Marsh papers,"Taylor, William",file,,,
00000.01387,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020863,Othniel Charles Marsh papers,"Taylor, William Alex (1837-1912)",file,,,
00000.01388,/repositories/12,/repositories/12/resources/4876,/repositories/12/archival_objects/2019473,/repositories/12/archival_objects/2020864,Othniel Charles Marsh papers,"Teller, Henry Moore (1830-1914)",file,,,
